,factors,cv_score,cv_score_std
958,"['lattice_constant_sc', 'bulk_modulus_fcc', 'c44_sc']",-370.08644983103966,316.2904969491814
2236,"['c11_sc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-370.0872273521106,313.7156100566322
2925,"['extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-370.14446064270817,324.7456317756055
2543,"['c12_sc', 'thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-370.1667638211714,331.6271755384491
965,"['lattice_constant_sc', 'bulk_modulus_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-370.2055514195129,315.5686646493752
1359,"['bulk_modulus_bcc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-370.22630383091325,373.37385559159077
1350,"['bulk_modulus_bcc', 'c44_sc', 'unstable_stack_energy_fcc']",-370.2279807769053,473.63795290870337
1160,"['lattice_constant_sc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-370.2834412732015,341.55526562995607
1074,"['lattice_constant_sc', 'c12_fcc', 'relaxation_volume_fcc']",-370.3349096932203,320.85828003308865
2360,"['c12_bcc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-370.3739999248379,317.4691559531059
1921,"['c11_bcc', 'c44_sc', 'unstable_stack_energy_fcc']",-370.42153964056064,472.1618985015817
1576,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc', 'surface_energy_100_fcc']",-370.471117786429,341.13011550835387
933,"['lattice_constant_sc', 'bulk_modulus_bcc', 'c12_fcc']",-370.51253085966414,326.86105469502866
741,"['lattice_constant_fcc', 'c11_bcc', 'c12_sc']",-370.5622938654195,335.6116672498293
1402,"['bulk_modulus_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-370.68701411956454,325.82589469052635
2628,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-370.71708878228196,366.973027992876
1759,"['bulk_modulus_sc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-370.7197624160764,373.2233336881367
1745,"['bulk_modulus_sc', 'c44_sc', 'cohesive_energy_fcc']",-370.73656278803514,363.5169984110608
1367,"['bulk_modulus_bcc', 'thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-370.7980956417374,335.73932242122294
1629,"['bulk_modulus_sc', 'c11_bcc', 'cohesive_energy_fcc']",-370.8358625884485,366.86327166955135
1730,"['bulk_modulus_sc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",-370.8365751185358,352.2854749415673
225,"['c12_bcc', 'unstable_stack_energy_fcc']",-370.85233821270197,483.82792555509604
2339,"['c12_bcc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-370.8577384841727,373.59448881493506
2545,"['c12_sc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-370.85859296173777,448.76147270556396
2179,"['c11_sc', 'c12_sc', 'relaxation_volume_fcc']",-370.88282141908803,292.49553292235396
2741,"['c44_sc', 'thermal_expansion_coeff_fcc', 'surface_energy_100_fcc']",-370.89916327252087,338.4403326093232
2444,"['c12_fcc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-370.9126310924071,376.59558473483474
2788,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc']",-370.9137883434142,370.0717975442108
2563,"['c12_sc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-370.9236832540351,297.299197462171
1353,"['bulk_modulus_bcc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-370.94459564449033,327.39798771336365
307,"['thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-370.94577183179496,344.215974811775
1932,"['c11_bcc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-371.067314717767,363.53643870484916
1037,"['lattice_constant_sc', 'c11_sc', 'extr_stack_fault_energy_fcc']",-371.1153409296398,302.3751101723962
301,"['cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-371.14324669160357,361.43474718859494
130,"['bulk_modulus_fcc', 'cohesive_energy_fcc']",-371.19734338202704,366.35472443185415
1680,"['bulk_modulus_sc', 'c12_bcc', 'cohesive_energy_fcc']",-371.20043634031765,366.6671574527767
58,"['lattice_constant_fcc', 'c12_bcc']",-371.2582996837863,347.35102594850633
2521,"['c12_sc', 'c44_sc', 'cohesive_energy_fcc']",-371.2803221555299,338.18888558894366
1674,"['bulk_modulus_sc', 'c11_sc', 'relaxation_volume_fcc']",-371.33546941218634,291.904136045403
2734,"['c44_sc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-371.35324010469935,369.17018570013965
2755,"['c44_sc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-371.35358284647236,319.3917997371407
1212,"['bulk_modulus_bcc', 'bulk_modulus_sc', 'surface_energy_100_fcc']",-371.4763349229388,319.62568964033915
1210,"['bulk_modulus_bcc', 'bulk_modulus_sc', 'cohesive_energy_fcc']",-371.55818412139786,367.5858756847704
1002,"['lattice_constant_sc', 'c11_bcc', 'extr_stack_fault_energy_fcc']",-371.59146813963764,346.7966010330292
1519,"['bulk_modulus_fcc', 'c12_sc', 'cohesive_energy_fcc']",-371.63548588709955,323.3274169624951
1393,"['bulk_modulus_bcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-371.65217621498226,326.80303086577794
2155,"['c11_sc', 'c12_fcc', 'cohesive_energy_fcc']",-371.700508244513,315.589962227962
109,"['bulk_modulus_bcc', 'cohesive_energy_fcc']",-371.72212987972074,373.4177181830705
1491,"['bulk_modulus_fcc', 'c12_bcc', 'thermal_expansion_coeff_fcc']",-371.8064790513865,363.82264965318205
2578,"['c12_sc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-371.80835875383013,300.9950721116938
1295,"['bulk_modulus_bcc', 'c12_fcc', 'cohesive_energy_fcc']",-371.81930606908026,375.65229370536133
993,"['lattice_constant_sc', 'c11_bcc', 'c12_fcc']",-371.82311108711207,324.1078379674552
169,"['c11_bcc', 'cohesive_energy_fcc']",-371.82967952089103,372.39993438548817
2376,"['c12_bcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-371.8522868833565,392.10559586557736
2367,"['c12_bcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-371.87604740927986,317.43045209839147
1082,"['lattice_constant_sc', 'c12_sc', 'extr_stack_fault_energy_fcc']",-371.8769311355071,327.6770380983823
2867,"['surface_energy_100_fcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-371.9186281957636,348.3372131924878
2240,"['c11_sc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-371.97092728819683,298.5419672688803
1361,"['bulk_modulus_bcc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-372.0400169347052,361.31725163775246
1441,"['bulk_modulus_fcc', 'c11_bcc', 'surface_energy_100_fcc']",-372.0476240379612,320.36266527407554
1947,"['c11_bcc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-372.11626781745696,338.0339276438498
1916,"['c11_bcc', 'c44_sc', 'cohesive_energy_fcc']",-372.178410357201,372.4936466145982
293,"['c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-372.2182806124822,329.8182647867898
270,"['c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",-372.2383648252708,351.0067749083916
2529,"['c12_sc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-372.2397597648145,300.6865055120086
1492,"['bulk_modulus_fcc', 'c12_bcc', 'surface_energy_100_fcc']",-372.2975983923561,324.0825013127652
1582,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",-372.33620843224895,340.1624733201688
1719,"['bulk_modulus_sc', 'c12_sc', 'relaxation_volume_fcc']",-372.3702646762809,292.4259406061516
989,"['lattice_constant_sc', 'bulk_modulus_sc', 'relaxation_volume_fcc']",-372.4098501268298,321.71741191054207
942,"['lattice_constant_sc', 'bulk_modulus_bcc', 'extr_stack_fault_energy_fcc']",-372.46328689195644,347.0623244470259
332,"['extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-372.5178744860982,327.1825441899388
2275,"['c12_bcc', 'c12_fcc', 'cohesive_energy_fcc']",-372.5221529102247,375.71475510836655
2333,"['c12_bcc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-372.53843483984207,328.2891857699712
320,"['surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-372.6246446616031,318.94633832339167
2235,"['c11_sc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-372.6407524598123,298.108684302734
1193,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'ideal_surface_energy_100_fcc']",-372.66743704433185,323.50413736209265
463,"['lattice_constant_bcc', 'c11_bcc', 'c12_bcc']",-372.67961541411984,341.64810623220563
2877,"['surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-372.71422371715306,328.79879761295115
1218,"['bulk_modulus_bcc', 'bulk_modulus_sc', 'unrelaxed_formation_potential_energy_fcc']",-372.7184674914517,323.1677874451579
1427,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'relaxed_formation_potential_energy_fcc']",-372.72721119995003,324.70988456010883
2297,"['c12_bcc', 'c12_sc', 'unrelaxed_formation_potential_energy_fcc']",-372.82759103332614,308.03684981512976
249,"['c12_sc', 'cohesive_energy_fcc']",-372.83294182009166,336.6706834412244
1430,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'relaxation_volume_fcc']",-372.83782860109653,317.01808890853465
1682,"['bulk_modulus_sc', 'c12_bcc', 'surface_energy_100_fcc']",-372.9266197189539,323.0005686075014
23,['unrelaxed_formation_potential_energy_fcc'],-372.933265295468,329.76631270631776
150,"['bulk_modulus_sc', 'cohesive_energy_fcc']",-372.95816418681574,368.46298510627616
1424,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'extr_stack_fault_energy_fcc']",-373.0571388231278,370.2317521807866
1027,"['lattice_constant_sc', 'c11_sc', 'c12_bcc']",-373.06544307745935,303.04264518678104
1191,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'thermal_expansion_coeff_fcc']",-373.0693090943988,364.28665985811534
2762,"['c44_sc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-373.06965180565885,320.81775990968214
1030,"['lattice_constant_sc', 'c11_sc', 'c44_bcc']",-373.14804958903574,316.4258781907379
1272,"['bulk_modulus_bcc', 'c11_sc', 'unrelaxed_formation_potential_energy_fcc']",-373.16112188375564,296.4372136366495
1053,"['lattice_constant_sc', 'c12_bcc', 'extr_stack_fault_energy_fcc']",-373.19871065650125,347.29234895295093
1866,"['c11_bcc', 'c12_fcc', 'cohesive_energy_fcc']",-373.2156515641362,374.2614764381259
2896,"['ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-373.2409241859871,317.9581405062839
806,"['lattice_constant_fcc', 'c12_bcc', 'relaxation_volume_fcc']",-373.30590834268196,343.1101368550047
2234,"['c11_sc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-373.32671342853683,282.7705955269447
2468,"['c12_fcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-373.36193519020753,348.3484075773515
991,"['lattice_constant_sc', 'c11_bcc', 'c11_sc']",-373.3686236933862,302.82757089292386
1877,"['c11_bcc', 'c12_sc', 'c44_bcc']",-373.39527669945613,337.5965699450638
1577,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-373.4067568949693,344.4395040701546
1088,"['lattice_constant_sc', 'c12_sc', 'relaxation_volume_fcc']",-373.4111326190024,325.5520166903214
2465,"['c12_fcc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-373.4356210198006,321.6178922099308
1937,"['c11_bcc', 'thermal_expansion_coeff_fcc', 'surface_energy_100_fcc']",-373.44429337748164,333.9068903167684
15,['cohesive_energy_fcc'],-373.5002386900285,371.2680711632793
2630,"['c44_bcc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-373.5603812400832,367.99907866853835
931,"['lattice_constant_sc', 'bulk_modulus_bcc', 'c11_sc']",-373.68164153186683,302.4234056596732
1376,"['bulk_modulus_bcc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-373.69046920161315,345.4741988449625
2500,"['c12_sc', 'c44_bcc', 'surface_energy_100_fcc']",-373.8674110962183,346.0597458003426
254,"['c12_sc', 'unstable_stack_energy_fcc']",-373.8976615391529,461.2109319820317
2341,"['c12_bcc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-373.9050336404203,359.77787602426474
948,"['lattice_constant_sc', 'bulk_modulus_bcc', 'relaxation_volume_fcc']",-373.91097255212225,332.8308080446093
2607,"['c44_bcc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-374.0021156118159,349.85662602945
80,"['lattice_constant_sc', 'c11_sc']",-374.0132256720775,302.3229059604381
2446,"['c12_fcc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-374.13767305760774,363.89205491089535
983,"['lattice_constant_sc', 'bulk_modulus_sc', 'extr_stack_fault_energy_fcc']",-374.16701183286415,336.6837695198883
2247,"['c11_sc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-374.1852669444856,299.05289025302574
1843,"['c11_bcc', 'c11_sc', 'unrelaxed_formation_potential_energy_fcc']",-374.2074227693349,293.59460714957277
2207,"['c11_sc', 'c44_sc', 'surface_energy_100_fcc']",-374.2129838390024,296.10179102194377
166,"['c11_bcc', 'c44_bcc']",-374.2475133942085,332.1828064632134
1442,"['bulk_modulus_fcc', 'c11_bcc', 'ideal_surface_energy_100_fcc']",-374.2677610863421,322.48386824004285
1198,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",-374.2861524584141,326.17080673643443
800,"['lattice_constant_fcc', 'c12_bcc', 'extr_stack_fault_energy_fcc']",-374.31085114878795,341.19343247672356
2243,"['c11_sc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-374.3709596055584,312.853711178101
327,"['ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-374.5175152602568,320.20001634528967
1075,"['lattice_constant_sc', 'c12_sc', 'c44_bcc']",-374.55348785880983,330.47692409788937
1440,"['bulk_modulus_fcc', 'c11_bcc', 'thermal_expansion_coeff_fcc']",-374.6096840743989,367.0660817658317
1447,"['bulk_modulus_fcc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",-374.61074036058426,321.63719550302517
1637,"['bulk_modulus_sc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",-374.6638956472673,318.93203550221733
2221,"['c11_sc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-374.6883387373476,308.5462782248576
2472,"['c12_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-374.7155483915683,322.2863593400141
1874,"['c11_bcc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",-374.73664226711185,324.59332048639595
1493,"['bulk_modulus_fcc', 'c12_bcc', 'ideal_surface_energy_100_fcc']",-374.7653339107334,325.2513375119565
1060,"['lattice_constant_sc', 'c12_fcc', 'c12_sc']",-374.7947413554829,305.3744585957183
1118,"['lattice_constant_sc', 'c44_sc', 'extr_stack_fault_energy_fcc']",-374.82010044112235,347.2285512345693
206,"['c11_sc', 'surface_energy_100_fcc']",-374.8423669766913,296.6938538363343
1059,"['lattice_constant_sc', 'c12_bcc', 'relaxation_volume_fcc']",-374.86178317787807,332.2386641120943
1481,"['bulk_modulus_fcc', 'c11_sc', 'relaxed_formation_potential_energy_fcc']",-374.8683446206796,302.37083962183743
1631,"['bulk_modulus_sc', 'c11_bcc', 'surface_energy_100_fcc']",-374.88150099168297,317.30160306581416
84,"['lattice_constant_sc', 'c44_bcc']",-374.97132820145146,348.60380380109905
679,"['lattice_constant_fcc', 'bulk_modulus_bcc', 'c12_bcc']",-375.1456150322195,347.5798445874297
1288,"['bulk_modulus_bcc', 'c12_bcc', 'unrelaxed_formation_potential_energy_fcc']",-375.24119474695465,321.3645340830518
1780,"['bulk_modulus_sc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-375.2748641906906,320.77758660885604
1303,"['bulk_modulus_bcc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",-375.2973846219008,327.2852551864972
2192,"['c11_sc', 'c44_bcc', 'relaxation_volume_fcc']",-375.32781044257314,306.29449970112944
2430,"['c12_fcc', 'c44_sc', 'cohesive_energy_fcc']",-375.356043733013,370.7433839969871
1213,"['bulk_modulus_bcc', 'bulk_modulus_sc', 'ideal_surface_energy_100_fcc']",-375.3979274524069,322.5927344131022
976,"['lattice_constant_sc', 'bulk_modulus_sc', 'c44_bcc']",-375.4129980852361,348.87750988887126
1061,"['lattice_constant_sc', 'c12_fcc', 'c44_bcc']",-375.5306162533633,343.2662147688998
228,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc']",-375.55162141308597,326.66361864261495
1930,"['c11_bcc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-375.57364118031427,373.04503187633037
2742,"['c44_sc', 'thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-375.58551795163015,343.37130334639676
2382,"['c12_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-375.74581527994314,327.5479308641205
2373,"['c12_bcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-375.9280595504458,328.8856993080396
1139,"['lattice_constant_sc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-375.9439212086043,338.9176374489621
2898,"['ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-375.9758973128419,329.5185191914887
2157,"['c11_sc', 'c12_fcc', 'surface_energy_100_fcc']",-376.101605863029,301.17681228825626
1938,"['c11_bcc', 'thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-376.17457056271223,337.85608824734965
1420,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'cohesive_energy_fcc']",-376.19854710367355,364.3637297178831
2148,"['c11_sc', 'c12_bcc', 'unrelaxed_formation_potential_energy_fcc']",-376.2416706578213,298.5057692729398
1498,"['bulk_modulus_fcc', 'c12_bcc', 'unrelaxed_formation_potential_energy_fcc']",-376.3102197798666,328.9412473461224
2849,"['thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-376.3504738777389,338.95510719142476
2620,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'surface_energy_100_fcc']",-376.3573484394586,359.86841788041386
1028,"['lattice_constant_sc', 'c11_sc', 'c12_fcc']",-376.4222787149598,300.2572636945087
2451,"['c12_fcc', 'thermal_expansion_coeff_fcc', 'surface_energy_100_fcc']",-376.43968035326634,340.639555390483
1237,"['bulk_modulus_bcc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",-376.44031479731035,318.4449786695076
1039,"['lattice_constant_sc', 'c11_sc', 'unstable_stack_energy_slip_fraction_fcc']",-376.4476403338356,303.6672204796471
2478,"['c12_fcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-376.455670983401,330.9453265338654
1683,"['bulk_modulus_sc', 'c12_bcc', 'ideal_surface_energy_100_fcc']",-376.56816447908034,325.5893166731944
2501,"['c12_sc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",-376.617384054817,347.8801893285248
2552,"['c12_sc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-376.6425127163033,343.971349154605
2,['lattice_constant_sc'],-376.71774618549887,338.6149571972767
1571,"['bulk_modulus_fcc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-376.72609293687947,353.7354174138073
78,"['lattice_constant_sc', 'c11_bcc']",-376.7830060088127,342.51449475020496
1540,"['bulk_modulus_fcc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",-376.7884303122004,354.1056460567459
316,"['surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-376.91199981131723,347.8408710548368
1521,"['bulk_modulus_fcc', 'c12_sc', 'surface_energy_100_fcc']",-377.02826391032403,318.27129968862636
158,"['bulk_modulus_sc', 'unrelaxed_formation_potential_energy_fcc']",-377.04288942585293,330.3866988062428
1954,"['c11_bcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-377.12018940501883,339.9816565665649
1776,"['bulk_modulus_sc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-377.13244929407546,341.9269022125131
1196,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-377.14472934026213,365.8799421673133
1787,"['bulk_modulus_sc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-377.17641325928093,322.27147104735064
1484,"['bulk_modulus_fcc', 'c11_sc', 'relaxation_volume_fcc']",-377.28426400376947,287.89067275172476
82,"['lattice_constant_sc', 'c12_fcc']",-377.35237076094194,326.6051437495397
2609,"['c44_bcc', 'c44_sc', 'relaxation_volume_fcc']",-377.36507245865414,367.8711498853771
251,"['c12_sc', 'surface_energy_100_fcc']",-377.4242588843763,327.4546488510677
2190,"['c11_sc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",-377.4408475295674,320.89059582970964
1474,"['bulk_modulus_fcc', 'c11_sc', 'cohesive_energy_fcc']",-377.4564964635783,313.9294294756422
2811,"['cohesive_energy_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-377.4819336945587,358.84085916733886
2438,"['c12_fcc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-377.48975115925646,330.16560387819356
1496,"['bulk_modulus_fcc', 'c12_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-377.6126477667396,367.5943792348581
2768,"['c44_sc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-377.6345744239084,331.68963795423576
2634,"['c44_bcc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-377.655046244145,337.72750836323337
111,"['bulk_modulus_bcc', 'surface_energy_100_fcc']",-377.7943530741375,330.5265048971051
1793,"['bulk_modulus_sc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-377.8021891288308,332.18254101873544
212,"['c11_sc', 'unrelaxed_formation_potential_energy_fcc']",-377.8182706943299,302.8493678106821
2213,"['c11_sc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-377.82040148909016,299.34511821170395
77,"['lattice_constant_sc', 'bulk_modulus_sc']",-377.88983933349994,334.72402145057623
970,"['lattice_constant_sc', 'bulk_modulus_sc', 'c11_bcc']",-378.05658443779924,335.5892308230582
2537,"['c12_sc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-378.10632057918843,334.75241215117467
2641,"['c44_bcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-378.1832036463068,339.5455842050275
2356,"['c12_bcc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-378.2121635135677,346.98243039567916
795,"['lattice_constant_fcc', 'c12_bcc', 'c44_sc']",-378.22104315022074,355.92539647474547
1918,"['c11_bcc', 'c44_sc', 'surface_energy_100_fcc']",-378.27010676938346,330.60395201507947
207,"['c11_sc', 'ideal_surface_energy_100_fcc']",-378.29202785559454,297.52103817837116
2208,"['c11_sc', 'c44_sc', 'ideal_surface_energy_100_fcc']",-378.3503935197181,295.76014205466834
2551,"['c12_sc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-378.38042643940685,328.3603144796769
75,"['lattice_constant_sc', 'bulk_modulus_bcc']",-378.40106674506757,341.5616227909134
1478,"['bulk_modulus_fcc', 'c11_sc', 'extr_stack_fault_energy_fcc']",-378.50239561796496,315.3903440964636
1880,"['c11_bcc', 'c12_sc', 'cohesive_energy_fcc']",-378.5108024386804,335.0388498351451
2777,"['c44_sc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-378.5276539289126,324.58775989337136
1314,"['bulk_modulus_bcc', 'c12_sc', 'unstable_stack_energy_fcc']",-378.52941287963614,450.06985572219816
928,"['lattice_constant_sc', 'bulk_modulus_bcc', 'bulk_modulus_sc']",-378.5486307695657,335.6608905414649
83,"['lattice_constant_sc', 'c12_sc']",-378.5787892469942,327.8397137590965
2523,"['c12_sc', 'c44_sc', 'surface_energy_100_fcc']",-378.57901365177264,327.54721141650776
1695,"['bulk_modulus_sc', 'c12_fcc', 'cohesive_energy_fcc']",-378.59787847555333,370.4357478973788
1601,"['bulk_modulus_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-378.60313047044986,353.078304473226
1882,"['c11_bcc', 'c12_sc', 'surface_energy_100_fcc']",-378.6180175085574,324.759445109716
1032,"['lattice_constant_sc', 'c11_sc', 'c44_sc']",-378.6643739256081,306.20607482905626
2215,"['c11_sc', 'c44_sc', 'relaxation_volume_fcc']",-378.673009567024,287.8665176941377
2163,"['c11_sc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",-378.6744664050124,300.33384100680274
243,"['c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",-378.6938743373412,329.09835400345185
2253,"['c11_sc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-378.7476271215086,306.5082386276123
1383,"['bulk_modulus_bcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-378.75537385955363,345.6316985590147
1375,"['bulk_modulus_bcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-378.82341401500236,332.147648647315
974,"['lattice_constant_sc', 'bulk_modulus_sc', 'c12_fcc']",-378.89378444956566,329.0984629091797
2637,"['c44_bcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-378.91547207233384,371.8703244899634
1688,"['bulk_modulus_sc', 'c12_bcc', 'unrelaxed_formation_potential_energy_fcc']",-379.04459273968723,325.2304395058598
1632,"['bulk_modulus_sc', 'c11_bcc', 'ideal_surface_energy_100_fcc']",-379.08504907534166,320.09946269826156
1522,"['bulk_modulus_fcc', 'c12_sc', 'ideal_surface_energy_100_fcc']",-379.12203988728425,317.9674642588018
973,"['lattice_constant_sc', 'bulk_modulus_sc', 'c12_bcc']",-379.1289629470529,335.92096345959663
2621,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-379.1664994310992,365.08146903520964
235,"['c12_fcc', 'cohesive_energy_fcc']",-379.16980103651207,372.3409005501607
2744,"['c44_sc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-379.19716051661663,457.95014969345294
