,factors,cv_score,cv_score_std
2140,"['c12_bcc', 'c44_sc', 'cohesive_energy_fcc']",-514.7948565671477,145.81183426323537
150,"['c44_bcc', 'cohesive_energy_fcc']",-514.8751688666575,173.80354229778746
1420,"['bulk_modulus_fcc', 'c44_bcc', 'cohesive_energy_fcc']",-514.9007127721484,163.38629297407945
21,['c11_sc'],-515.3437962004875,105.24657370867098
1678,"['c44_bcc', 'c44_sc', 'ideal_surface_energy_100_fcc']",-515.4317062907969,151.3671194218084
153,"['c44_bcc', 'unstable_stack_energy_fcc']",-515.5590989390663,320.541081084699
336,"['unstable_stack_energy_slip_fraction_fcc', 'c11_sc']",-515.6273315221247,108.74997842778193
2905,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",-515.8842137750647,291.44393227804426
204,"['c12_bcc', 'cohesive_energy_fcc']",-515.8982688984438,135.71675670680338
123,"['bulk_modulus_fcc', 'c12_bcc']",-516.0626422743951,112.47967018705894
597,"['c11_bcc', 'cohesive_energy_fcc', 'c12_fcc']",-516.1061416897554,117.18136737759497
412,"['c11_bcc', 'lattice_constant_fcc', 'unstable_stack_energy_fcc']",-516.2428891803579,180.35114146405203
1689,"['c44_bcc', 'c44_sc', 'relaxation_volume_fcc']",-516.6398415016117,131.7229329822913
1479,"['bulk_modulus_fcc', 'c12_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-516.686996128832,124.69392853368028
299,"['cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-516.8652501459462,127.24567166671108
1165,"['bulk_modulus_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_sc']",-517.0494785444957,101.36863273771043
1126,"['bulk_modulus_bcc', 'cohesive_energy_fcc', 'c12_fcc']",-517.090623517243,124.42715090306478
2123,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-517.1116666292144,139.82248048517008
1778,"['c44_bcc', 'c12_fcc', 'c11_sc']",-517.4287788467353,114.15920661959991
629,"['c11_bcc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",-517.4346780410899,216.65481030700903
1796,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_sc']",-517.6705996195874,120.23625597616872
2270,"['c12_bcc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",-517.7039825714443,112.73335484846129
159,"['c44_bcc', 'relaxation_volume_fcc']",-517.8452715666433,133.98659762265015
393,"['c11_bcc', 'bulk_modulus_bcc', 'c11_sc']",-518.0675280208092,119.2985283161545
210,"['c12_bcc', 'c11_sc']",-518.1661361486761,107.16870379545537
444,"['c11_bcc', 'c44_bcc', 'c44_sc']",-518.281542745486,158.5129946698785
1160,"['bulk_modulus_bcc', 'extr_stack_fault_energy_fcc', 'c11_sc']",-518.5991189900266,107.58017311530979
93,"['bulk_modulus_bcc', 'c11_sc']",-518.6569600817804,126.32226460159168
953,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'c44_sc']",-518.8118193716663,89.8542626538802
46,"['c11_bcc', 'c11_sc']",-519.2472252633627,122.01853393335065
1686,"['c44_bcc', 'c44_sc', 'c11_sc']",-519.3310954117762,126.75691875026358
504,"['c11_bcc', 'c12_bcc', 'cohesive_energy_fcc']",-519.3578322409467,141.88962102158317
2364,"['c44_sc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-519.5568446900037,213.01646385042864
1414,"['bulk_modulus_fcc', 'c44_bcc', 'c44_sc']",-519.9183340537371,155.56724306361852
1451,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc', 'c44_sc']",-519.9341704897066,128.76101661552784
1049,"['bulk_modulus_bcc', 'c44_sc', 'cohesive_energy_fcc']",-520.0660129587035,118.0632163055632
510,"['c11_bcc', 'c12_bcc', 'c11_sc']",-520.1979985348796,92.02189939056598
1157,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-520.2119081523355,263.1679040912893
2113,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",-520.8111911259468,195.1717708383934
124,"['bulk_modulus_fcc', 'c44_sc']",-520.8511993605972,143.061598631123
2256,"['c12_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_sc']",-521.131846031157,106.77780385604964
2930,"['extr_stack_fault_energy_fcc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",-521.6314751166205,141.43999097716144
1039,"['bulk_modulus_bcc', 'c12_bcc', 'c11_sc']",-521.7751474053736,94.139815821691
1500,"['bulk_modulus_fcc', 'c44_sc', 'bulk_modulus_sc']",-522.6306735007558,139.61747738306585
1073,"['bulk_modulus_bcc', 'c12_sc', 'relaxation_volume_fcc']",-522.9884888529123,140.8304461771471
2371,"['c44_sc', 'extr_stack_fault_energy_fcc', 'c11_sc']",-523.1744981963183,123.36061266622389
1153,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-523.2953981745109,289.8360635630952
1267,"['lattice_constant_fcc', 'c12_bcc', 'unstable_stack_energy_fcc']",-523.8327363168027,177.65229281208977
24,['relaxation_volume_fcc'],-524.1422323232935,138.86035249259285
2248,"['c12_bcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-524.4388581274004,265.179028729325
122,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc']",-524.5509082535442,117.67913165076398
339,"['unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-524.5687820565968,143.80306232998302
1158,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",-524.7041017791651,219.57692758268877
2469,"['c12_sc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-524.7299484740213,206.62058261117977
229,"['c44_sc', 'relaxation_volume_fcc']",-525.0342566167128,133.4762391436456
1412,"['bulk_modulus_fcc', 'c44_bcc', 'thermal_expansion_coeff_fcc']",-525.1339605148698,135.90546618278142
2379,"['c44_sc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-525.1860100445509,126.3749416436336
1495,"['bulk_modulus_fcc', 'c44_sc', 'unstable_stack_energy_slip_fraction_fcc']",-525.1905816497002,132.7195957843451
135,"['bulk_modulus_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-525.400880954886,145.44193506212767
2082,"['thermal_expansion_coeff_fcc', 'cohesive_energy_fcc', 'unstable_stack_energy_fcc']",-525.6986605012473,313.87122459719836
1697,"['c44_bcc', 'c12_sc', 'c12_fcc']",-525.7102046099905,151.94133799744438
2815,"['cohesive_energy_fcc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_sc']",-525.8215608841998,127.18105900253317
2021,"['thermal_expansion_coeff_fcc', 'c12_sc', 'c12_fcc']",-525.8794328289116,144.15686452833762
1781,"['c44_bcc', 'c12_fcc', 'relaxation_volume_fcc']",-525.9883990142157,167.19408117911144
1462,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-526.3290755633363,154.569410871749
639,"['c11_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-527.0914106242277,132.67794625716112
1168,"['bulk_modulus_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-527.6150590954024,132.8861858168907
2284,"['c44_sc', 'c12_sc', 'relaxation_volume_fcc']",-527.7094552796294,132.74462732394505
2479,"['c12_sc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-527.8293129366363,141.71838537643092
244,"['c12_sc', 'relaxation_volume_fcc']",-528.4263092932049,132.26010999470847
140,"['bulk_modulus_fcc', 'bulk_modulus_sc']",-528.5306896922007,127.20797979991428
2249,"['c12_bcc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",-528.5619177523062,196.13707274563353
634,"['c11_bcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-528.9435582645618,119.76814103852561
4,['bulk_modulus_fcc'],-529.2984061382571,117.26144481582719
2108,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-529.6713829752325,314.26829295353303
544,"['c11_bcc', 'c12_sc', 'relaxation_volume_fcc']",-529.8564188805063,140.99184702277907
1698,"['c44_bcc', 'c12_sc', 'unstable_stack_energy_fcc']",-530.0246680357035,313.8686350804228
2254,"['c12_bcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-530.1971207757432,133.3521243513719
2259,"['c12_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-530.5672310461935,119.25065929517943
529,"['c11_bcc', 'c44_sc', 'relaxation_volume_fcc']",-530.7256987029137,120.57877061706789
334,"['extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-531.0464744442314,129.42990069898144
2919,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-531.197255865364,116.3100686792049
2022,"['thermal_expansion_coeff_fcc', 'c12_sc', 'unstable_stack_energy_fcc']",-531.666306448402,239.68992431509758
1791,"['c44_bcc', 'extr_stack_fault_energy_fcc', 'c11_sc']",-532.0575807453213,149.24176861947046
120,"['bulk_modulus_fcc', 'c44_bcc']",-532.7696678100435,177.67100388678995
1058,"['bulk_modulus_bcc', 'c44_sc', 'relaxation_volume_fcc']",-532.7963231243081,133.18954461548103
324,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-532.857677880081,206.43721703546677
1610,"['bulk_modulus_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",-533.078241365411,130.28965362799144
2157,"['c12_bcc', 'c12_sc', 'c12_fcc']",-533.2805190820252,124.06438426466025
1019,"['bulk_modulus_bcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-533.5180645938821,238.28635409907383
96,"['bulk_modulus_bcc', 'relaxation_volume_fcc']",-533.5310333011881,105.00720645326383
396,"['c11_bcc', 'bulk_modulus_bcc', 'relaxation_volume_fcc']",-533.6387416044547,127.63644283649275
1790,"['c44_bcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-533.9849052351193,185.23781145777008
2277,"['c44_sc', 'c12_sc', 'c12_fcc']",-534.273190473874,129.64915332420708
2484,"['c12_sc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-534.6041418101612,116.89736061097845
238,"['c12_sc', 'unstable_stack_energy_fcc']",-535.1374894814765,223.82503968720135
2164,"['c12_bcc', 'c12_sc', 'relaxation_volume_fcc']",-535.21592060342,127.49146615349484
1066,"['bulk_modulus_bcc', 'c12_sc', 'c12_fcc']",-535.2193797324534,116.06801766913658
237,"['c12_sc', 'c12_fcc']",-535.8969158578664,124.81544583061354
1067,"['bulk_modulus_bcc', 'c12_sc', 'unstable_stack_energy_fcc']",-535.9608305936887,216.88000602155202
390,"['c11_bcc', 'bulk_modulus_bcc', 'unstable_stack_energy_fcc']",-536.3120543217859,249.52713256825987
1425,"['bulk_modulus_fcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-537.3014905948157,164.98167426138278
513,"['c11_bcc', 'c12_bcc', 'relaxation_volume_fcc']",-537.3220626739316,132.441329421571
537,"['c11_bcc', 'c12_sc', 'c12_fcc']",-538.4228449867688,126.42847508252896
49,"['c11_bcc', 'relaxation_volume_fcc']",-538.8636797493498,125.85715562062806
2374,"['c44_sc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-539.0550554772519,193.2435838930182
2236,"['c12_bcc', 'c12_fcc', 'extr_stack_fault_energy_fcc']",-539.1927041518064,158.71579135035347
616,"['c11_bcc', 'c12_fcc', 'extr_stack_fault_energy_fcc']",-539.3415826397281,129.11874662254448
1163,"['bulk_modulus_bcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-539.5522849611095,141.7265349004737
1042,"['bulk_modulus_bcc', 'c12_bcc', 'relaxation_volume_fcc']",-539.9015387455203,118.46158235155087
331,"['extr_stack_fault_energy_fcc', 'c11_sc']",-541.388177205691,159.17803412024136
213,"['c12_bcc', 'relaxation_volume_fcc']",-542.5907139820577,127.82901070715191
223,"['c44_sc', 'unstable_stack_energy_fcc']",-542.6837350355225,228.9951939273497
1145,"['bulk_modulus_bcc', 'c12_fcc', 'extr_stack_fault_energy_fcc']",-542.952500743728,135.69011241183856
1649,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'c12_fcc']",-543.3065713885483,174.75185917364368
190,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-543.434247457515,227.37673152378477
2278,"['c44_sc', 'c12_sc', 'unstable_stack_energy_fcc']",-544.3753700153153,222.8358912220419
2149,"['c12_bcc', 'c44_sc', 'relaxation_volume_fcc']",-544.377772463463,129.53903693910826
156,"['c44_bcc', 'c11_sc']",-544.4551256889424,240.24829150784092
1800,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",-545.0318558620188,158.58474216574953
2100,"['thermal_expansion_coeff_fcc', 'c12_fcc', 'extr_stack_fault_energy_fcc']",-545.2950555866884,138.49072093726954
2462,"['c12_sc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-545.7672325078581,119.9851634795696
316,"['c12_fcc', 'extr_stack_fault_energy_fcc']",-546.5050907233859,151.74802110868043
2106,"['thermal_expansion_coeff_fcc', 'c12_fcc', 'bulk_modulus_sc']",-546.6074423501078,138.4719021804137
1990,"['thermal_expansion_coeff_fcc', 'c12_bcc', 'c12_fcc']",-546.7406668787468,140.28423256613542
538,"['c11_bcc', 'c12_sc', 'unstable_stack_energy_fcc']",-547.7465021857113,209.53313519804908
523,"['c11_bcc', 'c44_sc', 'unstable_stack_energy_fcc']",-548.5082976755317,233.81928731181574
189,"['thermal_expansion_coeff_fcc', 'c12_fcc']",-549.4631856261002,146.62416701469687
89,"['bulk_modulus_bcc', 'c12_fcc']",-549.5304863234455,143.01391211451283
197,"['thermal_expansion_coeff_fcc', 'bulk_modulus_sc']",-550.5524266983165,145.89213403163976
1018,"['bulk_modulus_bcc', 'thermal_expansion_coeff_fcc', 'c12_fcc']",-551.2710606383938,128.55252198560572
1700,"['c44_bcc', 'c12_sc', 'unstable_stack_energy_slip_fraction_fcc']",-552.027267370618,172.36290610574082
1776,"['c44_bcc', 'c12_fcc', 'extr_stack_fault_energy_fcc']",-552.2830790043853,149.33674245990147
2142,"['c12_bcc', 'c44_sc', 'c12_fcc']",-552.5218298803932,149.23474543321586
1657,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_sc']",-552.6170215196595,163.1806220059201
2014,"['thermal_expansion_coeff_fcc', 'c44_sc', 'bulk_modulus_sc']",-552.8404960154763,168.78350559892613
1151,"['bulk_modulus_bcc', 'c12_fcc', 'bulk_modulus_sc']",-552.9437500056379,116.9023320331863
2356,"['c44_sc', 'c12_fcc', 'extr_stack_fault_energy_fcc']",-553.9566687175783,187.61822185563526
2362,"['c44_sc', 'c12_fcc', 'bulk_modulus_sc']",-553.9876547187345,130.97114004186153
622,"['c11_bcc', 'c12_fcc', 'bulk_modulus_sc']",-554.6666826329285,106.08493316500683
522,"['c11_bcc', 'c44_sc', 'c12_fcc']",-554.9031932201183,133.14148802647895
1998,"['thermal_expansion_coeff_fcc', 'c12_bcc', 'bulk_modulus_sc']",-554.9770825469667,150.7535539486244
222,"['c44_sc', 'c12_fcc']",-555.1674105296868,159.12493344753094
43,"['c11_bcc', 'unstable_stack_energy_fcc']",-555.2314765359985,227.3084007711819
1642,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'c12_sc']",-555.3422885961245,178.3045812645916
489,"['c11_bcc', 'thermal_expansion_coeff_fcc', 'c12_fcc']",-555.4308746405453,111.79004176813574
1051,"['bulk_modulus_bcc', 'c44_sc', 'c12_fcc']",-555.9638951368372,134.89141488994417
2158,"['c12_bcc', 'c12_sc', 'unstable_stack_energy_fcc']",-556.1164320578877,205.90476580988278
2242,"['c12_bcc', 'c12_fcc', 'bulk_modulus_sc']",-556.7992170985332,119.79701547655954
328,"['unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-556.8877479910567,372.4417720310062
617,"['c11_bcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-557.0859587956058,148.24305199844568
1430,"['bulk_modulus_fcc', 'c44_bcc', 'bulk_modulus_sc']",-557.200659889341,282.197624838106
2879,"['c12_fcc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_sc']",-557.2685956108163,139.69117000810235
1036,"['bulk_modulus_bcc', 'c12_bcc', 'unstable_stack_energy_fcc']",-557.6459582794882,228.68757954071728
207,"['c12_bcc', 'unstable_stack_energy_fcc']",-557.6937173095517,230.52324354903743
1035,"['bulk_modulus_bcc', 'c12_bcc', 'c12_fcc']",-557.9294527985878,121.370319434368
1026,"['bulk_modulus_bcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_sc']",-558.4171461356381,148.1639209010542
42,"['c11_bcc', 'c12_fcc']",-558.7485469380796,122.28312248264372
389,"['c11_bcc', 'bulk_modulus_bcc', 'c12_fcc']",-560.1538848995853,127.25681499942894
2006,"['thermal_expansion_coeff_fcc', 'c44_sc', 'c12_fcc']",-560.9379666880889,128.45300692315547
1777,"['c44_bcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-561.0749485584689,149.0984750221158
497,"['c11_bcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_sc']",-561.1458649421951,152.82229844003166
322,"['c12_fcc', 'bulk_modulus_sc']",-561.2406342303875,127.48972895557522
2357,"['c44_sc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-561.4367921286802,152.26062448403394
1052,"['bulk_modulus_bcc', 'c44_sc', 'unstable_stack_energy_fcc']",-561.5302365732916,213.12127085313466
2119,"['thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_sc']",-561.8086004128272,114.74144003719044
206,"['c12_bcc', 'c12_fcc']",-562.3355074892748,135.0154778600986
1682,"['c44_bcc', 'c44_sc', 'c12_fcc']",-562.3456767992016,195.30562969705886
506,"['c11_bcc', 'c12_bcc', 'c12_fcc']",-562.4956073222643,100.25742835868037
490,"['c11_bcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-562.8488954996791,190.42797780820328
2237,"['c12_bcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-563.2314190586413,125.57784410019019
2124,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",-563.2825340587209,142.11888627774263
1146,"['bulk_modulus_bcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-563.8833652177524,133.9157071800285
152,"['c44_bcc', 'c12_fcc']",-564.4075160490667,200.92240443806443
2884,"['c12_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",-565.3388931164562,135.29208183360097
530,"['c11_bcc', 'c44_sc', 'bulk_modulus_sc']",-565.7164328648928,156.81849222211952
230,"['c44_sc', 'bulk_modulus_sc']",-565.885361455938,141.045004213637
17,['c12_fcc'],-567.1503972732796,128.41747452385152
1690,"['c44_bcc', 'c44_sc', 'bulk_modulus_sc']",-567.431228560589,170.2538660042854
90,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc']",-568.353766807995,324.33381670321916
1651,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc']",-568.829873350972,250.42496778622908
1795,"['c44_bcc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_sc']",-569.8252771158164,146.19809973949842
2007,"['thermal_expansion_coeff_fcc', 'c44_sc', 'unstable_stack_energy_fcc']",-570.2661043068347,309.7434687051796
2380,"['c44_sc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",-570.638475131292,130.63416435171735
1699,"['c44_bcc', 'c12_sc', 'extr_stack_fault_energy_fcc']",-570.9929251519687,189.01666887127604
2101,"['thermal_expansion_coeff_fcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-571.6666428404286,150.83693051424754
317,"['c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-573.0150811612407,123.5485457092256
18,['unstable_stack_energy_fcc'],-573.6955581640833,313.16836418149217
160,"['c44_bcc', 'bulk_modulus_sc']",-574.5649309681723,128.3324115461354
2375,"['c44_sc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_sc']",-575.8002033721843,136.57830667165246
1059,"['bulk_modulus_bcc', 'c44_sc', 'bulk_modulus_sc']",-576.1064063181809,145.31591088272694
144,"['c44_bcc', 'c44_sc']",-576.4691156758158,160.55630455466826
25,['bulk_modulus_sc'],-576.6058087397901,152.73603704021136
142,"['c44_bcc', 'thermal_expansion_coeff_fcc']",-577.0029921726617,192.2715000646249
1782,"['c44_bcc', 'c12_fcc', 'bulk_modulus_sc']",-577.3205551475113,157.14828919098358
340,"['unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",-577.660203088583,124.59956649762856
2150,"['c12_bcc', 'c44_sc', 'bulk_modulus_sc']",-577.8666723979107,149.2203002655972
1641,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'c44_sc']",-578.3750170758124,209.48133676525498
5,['c44_bcc'],-578.9412037686682,166.99454772627593
1675,"['c44_bcc', 'c44_sc', 'c12_sc']",-580.0845799027388,134.17819082580348
507,"['c11_bcc', 'c12_bcc', 'unstable_stack_energy_fcc']",-581.10341454004,305.79987786289695
1652,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-581.1914757189775,173.10805204678172
2920,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",-581.2647296984234,145.441401615865
